,2015,2016,2017
12161030,-28.0,63.0,
12161100,-27.0,63.0,
12161130,-26.0,65.0,
12161330,-28.0,65.0,
12161400,-27.0,68.0,
12161430,-26.0,67.0,
12161500,-25.0,59.0,
12162100,-28.0,63.0,
12162130,-29.0,65.0,
12162200,-30.0,64.0,
12162230,-29.0,67.0,
12162300,-28.0,69.0,
12162330,-27.0,,
12170000,-22.0,,
12170030,-21.0,,
12170100,-22.0,,
12170900,-22.0,,
12170930,-24.0,,
12171000,-22.0,,
12171030,-23.0,,
12171100,-22.0,,
12171130,-22.0,,
12171330,-22.0,,
12171400,-21.0,,
12171430,-21.0,,
12171500,-18.0,,
12172100,-25.0,,
12172130,-24.0,,
12172200,-22.0,,
12172230,-22.0,,
12172300,-20.0,,
12172330,-20.0,,
12180000,-21.0,,
12180030,-22.0,,
12180100,-21.0,,
12180900,-23.0,,
12180930,-19.0,,
12181000,-19.0,,
12181030,-20.0,,
12181100,-19.0,,
12181130,-23.0,,
12181330,-20.0,,
12181400,-15.0,,
12181430,-15.0,,
12181500,-14.0,,
12182100,-20.0,,
12182130,-20.0,,
12182200,-21.0,,
12182230,-20.0,,
12182300,-21.0,,
12182330,-21.0,,
12190900,,50.0,
12190930,,55.0,
12191000,,54.0,
12191030,,54.0,
12191100,,53.0,
12191130,,54.0,
12191330,,55.0,
12191400,,58.0,
12191430,,57.0,
12191500,,51.0,
12192100,,58.0,
12192130,,62.0,
12192200,,64.0,
12192230,,67.0,
12192300,,59.0,
12200900,,51.0,
12200930,,54.0,
12201000,,49.0,
12201030,,48.0,
12201100,,48.0,
12201130,,48.0,
12201330,,48.0,
12201400,,48.0,
12201430,,50.0,
12201500,,51.0,
12202100,,48.0,
12202130,,47.0,
12202200,,48.0,
12202230,,44.0,
12202300,,48.0,
12210000,-14.0,,
12210030,-13.0,,
12210100,-6.0,,
12210900,-21.0,53.0,
12210930,-17.0,54.0,
12211000,-18.0,50.0,
12211030,-17.0,49.0,
12211100,-17.0,49.0,
12211130,-18.0,46.0,
12211330,-17.0,52.0,
12211400,-22.0,52.0,
12211430,-22.0,50.0,
12211500,-22.0,52.0,
12212100,-11.0,47.0,
12212130,-16.0,57.0,
12212200,-18.0,53.0,
12212230,-16.0,52.0,
12212300,-12.0,53.0,
12212330,-13.0,,
12220000,-21.0,,
12220030,-21.0,,
12220100,-20.0,,
12220900,-18.0,51.0,
12220930,-19.0,52.0,
12221000,-21.0,49.0,
12221030,-22.0,53.0,
12221100,-23.0,50.0,
12221130,-23.0,51.0,
12221330,-21.0,50.0,
12221400,-23.0,51.0,
12221430,-22.0,47.0,
12221500,-26.0,49.0,
12222100,-18.0,57.0,
12222130,-18.0,51.0,
12222200,-17.0,54.0,
12222230,-16.0,54.0,
12222300,-19.0,51.0,
12222330,-20.0,,
12230000,-29.0,,
12230030,-29.0,,
12230100,-28.0,,
12230900,-30.0,51.0,
12230930,-27.0,52.0,
12231000,-27.0,55.0,
12231030,-27.0,50.0,
12231100,-28.0,50.0,
12231130,-25.0,45.0,
12231330,-24.0,45.0,
12231400,-27.0,46.0,
12231430,-27.0,43.0,
12231500,-26.0,41.0,
12232100,-27.0,43.0,
12232130,-25.0,48.0,
12232200,-26.0,49.0,
12232230,-25.0,50.0,
12232300,-29.0,56.0,
12232330,-28.0,,
12240000,-29.0,,
12240030,-28.0,,
12240100,-28.0,,
12240900,-29.0,,
12240930,-25.0,,
12241000,-29.0,,
12241030,-28.0,,
12241100,-28.0,,
12241130,-27.0,,
12241330,-26.0,,
12241400,-24.0,,
12241430,-26.0,,
12241500,-26.0,,
12242100,-28.0,,
12242130,-30.0,,
12242200,-30.0,,
12242230,-28.0,,
12242300,-29.0,,
12242330,-30.0,,
12250000,-27.0,,
12250030,-28.0,,
12250100,-27.0,,
12250900,-29.0,,
12250930,-26.0,,
12251000,-26.0,,
12251030,-26.0,,
12251100,-26.0,,
12251130,-25.0,,
12251330,-25.0,,
12251400,-25.0,,
12251430,-25.0,,
12251500,-24.0,,
12252100,-28.0,,
12252130,-28.0,,
12252200,-27.0,,
12252230,-27.0,,
12252300,-25.0,,
12252330,-26.0,,
12260900,,42.0,
12260930,,45.0,
12261000,,32.0,
12261030,,26.0,
12261100,,32.0,
12261130,,35.0,
12261330,,34.0,
12261400,,30.0,
12261430,,36.0,
12261500,,35.0,
12262100,,41.0,
12262130,,49.0,
12262200,,47.0,
12262230,,49.0,
12262300,,49.0,
12270900,,33.0,
12270930,,29.0,
12271000,,29.0,
12271030,,30.0,
12271100,,28.0,
12271130,,30.0,
12271330,,37.0,
12271400,,37.0,
12271430,,37.0,
12271500,,46.0,
12272100,,36.0,
12272130,,32.0,
12272200,,34.0,
12272230,,29.0,
12272300,,25.0,
12280000,-29.0,,
12280030,-28.0,,
12280100,-28.0,,
12280900,-28.0,56.0,
12280930,-28.0,50.0,
12281000,-26.0,50.0,
12281030,-27.0,52.0,
12281100,-29.0,48.0,
12281130,-28.0,53.0,
12281330,-26.0,48.0,
12281400,-24.0,45.0,
12281430,-23.0,59.0,
12281500,-18.0,52.0,
12282100,-23.0,45.0,
12282130,-25.0,44.0,
12282200,-26.0,44.0,
12282230,-26.0,45.0,
12282300,-28.0,46.0,
12282330,-29.0,,
12290000,-28.0,,
12290030,-27.0,,
12290100,-27.0,,
12290900,-28.0,49.0,
12290930,-28.0,47.0,
12291000,-28.0,49.0,
12291030,-27.0,52.0,
12291100,-25.0,50.0,
12291130,-25.0,50.0,
12291330,-24.0,49.0,
12291400,-17.0,49.0,
12291430,-19.0,44.0,
12291500,-27.0,43.0,
12292100,-17.0,41.0,
12292130,-24.0,47.0,
12292200,-24.0,41.0,
12292230,-26.0,45.0,
12292300,-25.0,49.0,
12292330,-24.0,,
12300000,-21.0,,
12300030,-18.0,,
12300100,-11.0,,
12300900,-11.0,42.0,
12300930,-11.0,36.0,
12301000,-12.0,33.0,
12301030,-16.0,35.0,
12301100,-15.0,36.0,
12301130,-15.0,36.0,
12301330,-16.0,29.0,
12301400,-16.0,42.0,
12301430,-14.0,38.0,
12301500,-14.0,36.0,
12302100,-25.0,44.0,
12302130,-22.0,46.0,
12302200,-22.0,46.0,
12302230,-23.0,45.0,
12302300,-22.0,40.0,
12302330,-21.0,,
12310000,-15.0,,
12310030,-15.0,,
12310100,-13.0,,
12310900,-13.0,,
12310930,-15.0,,
12311000,-17.0,,
12311030,-17.0,,
12311100,-12.0,,
12311130,-12.0,,
12311330,-14.0,,
12311400,-12.0,,
12311430,-14.0,,
12311500,-16.0,,
12312100,-12.0,,
12312130,-12.0,,
12312200,-11.0,,
12312230,-13.0,,
12312300,-13.0,,
12312330,-15.0,,
01030830,,49.0,
01030900,,41.0,
01030930,,37.0,
01031000,,33.0,
01031030,,35.0,
01031100,,36.0,
01031130,,33.0,
01031330,,35.0,
01031400,,33.0,
01031430,,33.0,
01031500,,30.0,
01040830,,,
01040900,-7.0,36.0,
01040930,-11.0,33.0,
01041000,-11.0,34.0,
01041030,-10.0,38.0,
01041100,-13.0,39.0,
01041130,-16.0,46.0,
01041330,-18.0,49.0,
01041400,-11.0,47.0,
01041430,-15.0,46.0,
01041500,-14.0,49.0,
01042100,,34.0,
01042130,,31.0,
01042200,,35.0,
01042230,,34.0,
01042300,,35.0,
01050000,-11.0,,
01050030,-12.0,,
01050100,-13.0,,
01050900,-11.0,47.0,
01050930,-16.0,49.0,
01051000,-10.0,47.0,
01051030,-11.0,50.0,
01051100,-11.0,53.0,
01051130,-9.0,54.0,
01051330,-11.0,53.0,
01051400,-9.0,53.0,
01051430,-8.0,51.0,
01051500,-7.0,46.0,
01052100,-12.0,47.0,
01052130,-14.0,47.0,
01052200,-15.0,47.0,
01052230,-15.0,42.0,
01052300,-12.0,46.0,
01052330,-10.0,,
01060000,-9.0,,
01060030,-10.0,,
01060100,-8.0,,
01060900,-8.0,50.0,
01060930,-7.0,53.0,
01061000,-9.0,52.0,
01061030,-7.0,52.0,
01061100,-7.0,53.0,
01061130,-8.0,47.0,
01061330,-7.0,48.0,
01061400,-6.0,51.0,
01061430,-7.0,54.0,
01061500,-8.0,55.0,
01062100,-7.0,48.0,
01062130,-9.0,46.0,
01062200,-10.0,47.0,
01062230,-11.0,51.0,
01062300,-12.0,53.0,
01062330,-10.0,,
01070000,-7.0,,
01070030,-8.0,,
01070100,-7.0,,
01070900,-6.0,,
01070930,-9.0,,
01071000,-8.0,,
01071030,-9.0,,
01071100,-7.0,,
01071130,-9.0,,
01071330,-8.0,,
01071400,-7.0,,
01071430,-8.0,,
01071500,-8.0,,
01072100,-8.0,,
01072130,-8.0,,
01072200,-10.0,,
01072230,-7.0,,
01072300,-9.0,,
01072330,-8.0,,
01080000,-8.0,,
01080030,-9.0,,
01080100,-8.0,,
01080900,-10.0,,
01080930,-7.0,,
01081000,-9.0,,
01081030,-8.0,,
01081100,-9.0,,
01081130,-10.0,,
01081330,-12.0,,
01081400,-10.0,,
01081430,-9.0,,
01081500,-10.0,,
01082100,-8.0,,
01082130,-7.0,,
01082200,-10.0,,
01082230,-12.0,,
01082300,-10.0,,
01082330,-7.0,,
01090900,,46.0,
01090930,,49.0,
01091000,,56.0,
01091030,,57.0,
01091100,,58.0,
01091130,,60.0,
01091330,,62.0,
01091400,,59.0,
01091430,,58.0,
01091500,,64.0,
01092100,,54.0,
01092130,,53.0,
01092200,,52.0,
01092230,,51.0,
01092300,,51.0,
01100900,,67.0,
01100930,,66.0,
01101000,,63.0,
01101030,,66.0,
01101100,,62.0,
01101130,,59.0,
01101330,,59.0,
01101400,,66.0,
01101430,,66.0,
01101500,,59.0,
01102100,,65.0,
01102130,,65.0,
01102200,,65.0,
01102230,,66.0,
01102300,,69.0,
01110000,-11.0,,
01110030,-10.0,,
01110100,-10.0,,
01110900,-10.0,66.0,
01110930,-7.0,69.0,
01111000,-8.0,72.0,
01111030,-5.0,70.0,
01111100,-5.0,65.0,
01111130,-7.0,66.0,
01111330,-6.0,67.0,
01111400,-6.0,70.0,
01111430,-5.0,68.0,
01111500,-8.0,73.0,
01112100,-9.0,66.0,
01112130,-9.0,70.0,
01112200,-10.0,69.0,
01112230,-9.0,70.0,
01112300,-10.0,68.0,
01112330,-8.0,,
01120000,-9.0,,
01120030,-7.0,,
01120100,-7.0,,
01120900,-7.0,65.0,
01120930,-6.0,71.0,
01121000,-10.0,71.0,
01121030,-7.0,72.0,
01121100,-7.0,73.0,
01121130,-8.0,70.0,
01121330,-9.0,72.0,
01121400,-7.0,75.0,
01121430,-8.0,79.0,
01121500,-7.0,81.0,
01122100,-5.0,71.0,
01122130,-6.0,71.0,
01122200,-7.0,72.0,
01122230,-7.0,72.0,
01122300,-9.0,71.0,
01122330,-7.0,,
01130000,-12.0,,
01130030,-13.0,,
01130100,-14.0,,
01130900,-13.0,80.0,
01130930,-11.0,80.0,
01131000,-11.0,82.0,
01131030,-10.0,81.0,
01131100,-12.0,86.0,
01131130,-12.0,83.0,
01131330,-12.0,85.0,
01131400,-12.0,81.0,
01131430,-11.0,79.0,
01131500,-12.0,82.0,
01132100,-5.0,81.0,
01132130,-11.0,81.0,
01132200,-10.0,83.0,
01132230,-12.0,82.0,
01132300,-11.0,80.0,
01132330,-12.0,,
01140000,-12.0,,
01140030,-11.0,,
01140100,-9.0,,
01140900,-10.0,,
01140930,-12.0,,
01141000,-10.0,,
01141030,-11.0,,
01141100,-11.0,,
01141130,-10.0,,
01141330,-10.0,,
01141400,-10.0,,
01141430,-11.0,,
01141500,-13.0,,
01142100,-9.0,,
01142130,-12.0,,
01142200,-12.0,,
01142230,-11.0,,
01142300,-12.0,,
01142330,-12.0,,
01150000,-12.0,,
01150030,-11.0,,
01150100,-12.0,,
01150900,-14.0,,
01150930,-12.0,,
01151000,-9.0,,
01151030,-9.0,,
01151100,-8.0,,
01151130,-8.0,,
01151330,-7.0,,
01151400,-5.0,,
01151430,-6.0,,
01151500,-6.0,,
01152100,-11.0,,
01152130,-12.0,,
01152200,-12.0,,
01152230,-12.0,,
01152300,-12.0,,
01152330,-11.0,,
01160900,,76.0,
01160930,,88.0,
01161000,,84.0,
01161030,,89.0,
01161100,,95.0,
01161130,,97.0,
01161330,,95.0,
01161400,,99.0,
01161430,,97.0,
01161500,,91.0,
01162100,,82.0,
01162130,,74.0,
01162200,,74.0,
01162230,,74.0,
01162300,,87.0,
01170900,,91.0,
01170930,,86.0,
01171000,,77.0,
01171030,,76.0,
01171100,,74.0,
01171130,,63.0,
01171330,,63.0,
01171400,,66.0,
01171430,,66.0,
01171500,,61.0,
01172100,,87.0,
01172130,,92.0,
01172200,,90.0,
01172230,,91.0,
01172300,,88.0,
01180000,-4.0,,
01180030,-5.0,,
01180100,-5.0,,
01180900,-4.0,54.0,
01180930,-1.0,61.0,
01181000,-6.0,61.0,
01181030,-5.0,62.0,
01181100,-1.0,65.0,
01181130,-5.0,62.0,
01181330,-4.0,64.0,
01181400,-5.0,66.0,
01181430,-5.0,67.0,
01181500,-8.0,76.0,
01182100,-4.0,66.0,
01182130,-6.0,60.0,
01182200,-8.0,59.0,
01182230,-8.0,68.0,
01182300,-6.0,73.0,
01182330,-5.0,,
01190000,-8.0,,
01190030,-5.0,,
01190100,-5.0,,
01190900,-6.0,53.0,
01190930,-6.0,46.0,
01191000,-7.0,48.0,
01191030,-7.0,43.0,
01191100,-6.0,54.0,
01191130,-6.0,53.0,
01191330,-7.0,50.0,
01191400,-6.0,61.0,
01191430,-6.0,61.0,
01191500,-9.0,51.0,
01192100,-8.0,70.0,
01192130,-7.0,62.0,
01192200,-10.0,56.0,
01192230,-7.0,60.0,
01192300,-6.0,57.0,
01192330,-7.0,,
01200000,-11.0,,
01200030,-11.0,,
01200100,-11.0,,
01200900,-11.0,54.0,
01200930,-7.0,56.0,
01201000,-8.0,61.0,
01201030,-7.0,59.0,
01201100,-7.0,63.0,
01201130,-7.0,65.0,
01201330,-6.0,65.0,
01201400,-7.0,61.0,
01201430,-6.0,50.0,
01201500,-3.0,44.0,
01202100,-10.0,48.0,
01202130,-9.0,49.0,
01202200,-8.0,51.0,
01202230,-13.0,62.0,
01202300,-12.0,54.0,
01202330,-11.0,,
01210000,-5.0,,
01210030,-4.0,,
01210100,-6.0,,
01210900,-3.0,,
01210930,-6.0,,
01211000,-6.0,,
01211030,-6.0,,
01211100,-4.0,,
01211130,-5.0,,
01211330,-3.0,,
01211400,-4.0,,
01211430,-4.0,,
01211500,-4.0,,
01212100,-5.0,,
01212130,-3.0,,
01212200,-5.0,,
01212230,-6.0,,
01212300,-5.0,,
01212330,-5.0,,
01220000,-3.0,,
01220030,-1.0,,
01220100,-1.0,,
01220900,-1.0,,
01220930,-1.0,,
01221000,-1.0,,
01221030,-3.0,,
01221100,-1.0,,
01221130,-2.0,,
01221330,-1.0,,
01221400,0.0,,
01221430,0.0,,
01221500,1.0,,
01222100,-5.0,,
01222130,-2.0,,
01222200,-1.0,,
01222230,-1.0,,
01222300,-1.0,,
01222330,1.0,,
01230900,,52.0,
01230930,,43.0,
01231000,,45.0,
01231030,,45.0,
01231100,,46.0,
01231130,,48.0,
01231330,,47.0,
01231400,,46.0,
01231430,,44.0,
01231500,,47.0,
01232100,,38.0,
01232130,,41.0,
01232200,,44.0,
01232230,,41.0,
01232300,,47.0,
01240900,,59.0,
01240930,,59.0,
01241000,,60.0,
01241030,,66.0,
01241100,,71.0,
01241130,,67.0,
01241330,,54.0,
01241400,,64.0,
01241430,,60.0,
01241500,,59.0,
01242100,,47.0,
01242130,,50.0,
01242200,,49.0,
01242230,,45.0,
01242300,,59.0,
01250000,2.0,,
01250030,2.0,,
01250100,0.0,,
01250900,-2.0,62.0,
01250930,2.0,64.0,
01251000,4.0,67.0,
01251030,3.0,62.0,
01251100,4.0,66.0,
01251130,8.0,69.0,
01251330,8.0,69.0,
01251400,8.0,69.0,
01251430,7.0,64.0,
01251500,4.0,69.0,
01252100,0.0,65.0,
01252130,1.0,60.0,
01252200,0.0,63.0,
01252230,2.0,68.0,
01252300,1.0,66.0,
01252330,3.0,,
01260000,3.0,,
01260030,5.0,,
01260100,5.0,,
01260900,4.0,88.0,
01260930,6.0,82.0,
01261000,6.0,87.0,
01261030,6.0,84.0,
01261100,7.0,85.0,
01261130,5.0,82.0,
01261330,6.0,83.0,
01261400,5.0,85.0,
01261430,5.0,87.0,
01261500,4.0,86.0,
01262100,4.0,67.0,
01262130,4.0,84.0,
01262200,4.0,83.0,
01262230,4.0,81.0,
01262300,4.0,89.0,
01262330,4.0,,
01270000,6.0,,
01270030,10.0,,
01270100,13.0,,
01270900,10.0,,
01270930,15.0,,
01271000,13.0,,
01271030,13.0,,
01271100,14.0,,
01271130,13.0,,
01271330,14.0,,
01271400,10.0,,
01271430,7.0,,
01271500,12.0,,
01272100,6.0,,
01272130,6.0,,
01272200,3.0,,
01272230,4.0,,
01272300,5.0,,
01272330,6.0,,
01280000,-5.0,,
01280030,-3.0,,
01280100,-3.0,,
01280900,-2.0,,
01280930,2.0,,
01281000,2.0,,
01281030,0.0,,
01281100,1.0,,
01281130,0.0,,
01281330,2.0,,
01281400,-1.0,,
01281430,-2.0,,
01281500,-3.0,,
01282100,12.0,,
01282130,5.0,,
01282200,0.0,,
01282230,-1.0,,
01282300,0.0,,
01282330,-2.0,,
01290000,-8.0,,
01290030,-8.0,,
01290100,-9.0,,
01290900,-10.0,,
01290930,-6.0,,
01291000,-5.0,,
01291030,-5.0,,
01291100,-1.0,,
01291130,-2.0,,
01291330,-2.0,,
01291400,-3.0,,
01291430,-3.0,,
01291500,-3.0,,
01292100,-5.0,,
01292130,-6.0,,
01292200,-4.0,,
01292230,-8.0,,
01292300,-6.0,,
01292330,-9.0,,
02010000,7.0,,
02010030,7.0,,
02010100,3.0,,
02010900,4.0,,
02010930,2.0,,
02011000,2.0,,
02011030,1.0,,
02011100,0.0,,
02011130,-1.0,,
02011330,-1.0,,
02011400,0.0,,
02011430,-2.0,,
02011500,-2.0,,
02012100,-1.0,,
02012130,-4.0,,
02012200,3.0,,
02012230,2.0,,
02012300,3.0,,
02012330,6.0,,
02020000,-4.0,,
02020030,-4.0,,
02020100,-2.0,,
02020900,-2.0,,
02020930,-3.0,,
02021000,-3.0,,
02021030,-5.0,,
02021100,-4.0,,
02021130,-4.0,,
02021330,-4.0,,
02021400,-5.0,,
02021430,-2.0,,
02021500,-2.0,,
02022100,0.0,,
02022130,-5.0,,
02022200,-2.0,,
02022230,-4.0,,
02022300,-3.0,,
02022330,-4.0,,
02030000,0.0,,
02030030,-1.0,,
02030100,-2.0,,
02030830,,87.0,
02030900,-1.0,90.0,
02030930,-1.0,56.0,
02031000,-2.0,46.0,
02031030,-2.0,41.0,
02031100,0.0,28.0,
02031130,1.0,25.0,
02031330,0.0,29.0,
02031400,0.0,37.0,
02031430,2.0,34.0,
02031500,1.0,24.0,
02032100,2.0,,
02032130,-2.0,,
02032200,-2.0,,
02032230,-1.0,,
02032300,0.0,,
02032330,0.0,,
02040000,0.0,,
02040030,0.0,,
02040100,2.0,,
02040900,1.0,,
02040930,0.0,,
02041000,-2.0,,
02041030,-2.0,,
02041100,-2.0,,
02041130,1.0,,
02041330,0.0,,
02041400,1.0,,
02041430,0.0,,
02041500,0.0,,
02042100,2.0,,
02042130,2.0,,
02042200,2.0,,
02042230,0.0,,
02042300,1.0,,
02042330,-2.0,,
02050000,-1.0,,
02050030,-3.0,,
02050100,-3.0,,
02050900,-2.0,,
02050930,1.0,,
02051000,-3.0,,
02051030,-3.0,,
02051100,-1.0,,
02051130,-1.0,,
02051330,-2.0,,
02051400,-4.0,,
02051430,-2.0,,
02051500,0.0,,
02052100,-1.0,,
02052130,1.0,,
02052200,-1.0,,
02052230,1.0,,
02052300,0.0,,
02052330,-2.0,,
02060900,,29.0,
02060930,,38.0,
02061000,,32.0,
02061030,,32.0,
02061100,,31.0,
02061130,,34.0,
02061330,,34.0,
02061400,,33.0,
02061430,,30.0,
02061500,,25.0,
02062100,,24.0,
02062130,,31.0,
02062200,,30.0,
02062230,,30.0,
02062300,,30.0,
02070900,,26.0,
02070930,,30.0,
02071000,,49.0,
02071030,,46.0,
02071100,,51.0,
02071130,,58.0,
02071330,,57.0,
02071400,,50.0,
02071430,,54.0,
02071500,,56.0,
02072100,,29.0,
02072130,,28.0,
02072200,,27.0,
02072230,,27.0,
02072300,,32.0,
02080900,,49.0,
02080930,,62.0,
02081000,,70.0,
02081030,,66.0,
02081100,,68.0,
02081130,,59.0,
02081330,,62.0,
02081400,,60.0,
02081430,,63.0,
02081500,,68.0,
02082100,,52.0,
02082130,,49.0,
02082200,,47.0,
02082230,,48.0,
02082300,,48.0,
02090900,,69.0,
02090930,,68.0,
02091000,,66.0,
02091030,,67.0,
02091100,,70.0,
02091130,,69.0,
02091330,,69.0,
02091400,,69.0,
02091430,,66.0,
02091500,,58.0,
02092100,,71.0,
02092130,,72.0,
02092200,,70.0,
02092230,,76.0,
02092300,,69.0,
02100900,,67.0,
02100930,,65.0,
02101000,,75.0,
02101030,,72.0,
02101100,,69.0,
02101130,,72.0,
02101330,,68.0,
02101400,,83.0,
02101430,,86.0,
02101500,,65.0,
02102100,,53.0,
02102130,,53.0,
02102200,,70.0,
02102230,,70.0,
02102300,,72.0,
02130900,,62.0,
02130930,,63.0,
02131000,,69.0,
02131030,,68.0,
02131100,,76.0,
02131130,,75.0,
02131330,,78.0,
02131400,,75.0,
02131430,,74.0,
02131500,,74.0,
02132100,,65.0,
02132130,,68.0,
02132200,,66.0,
02132230,,67.0,
02132300,,62.0,
02140900,,80.0,
02140930,,76.0,
02141000,,75.0,
02141030,,65.0,
02141100,,63.0,
02141130,,75.0,
02141330,,72.0,
02141400,,78.0,
02141430,,79.0,
02141500,,79.0,
02142100,,79.0,
02142130,,74.0,
02142200,,72.0,
02142230,,72.0,
02142300,,82.0,
02150830,-1.0,,
02150900,-1.0,73.0,
02150930,0.0,75.0,
02151000,-2.0,78.0,
02151030,-2.0,80.0,
02151100,-4.0,81.0,
02151130,-4.0,83.0,
02151330,-3.0,83.0,
02151400,-3.0,82.0,
02151430,2.0,88.0,
02151500,1.0,74.0,
02152100,,77.0,
02152130,,69.0,
02152200,,63.0,
02152230,,75.0,
02152300,,76.0,
02160000,1.0,,
02160030,-1.0,,
02160100,-1.0,,
02160900,-1.0,72.0,
02160930,2.0,90.0,
02161000,1.0,87.0,
02161030,1.0,91.0,
02161100,1.0,90.0,
02161130,0.0,117.0,
02161330,0.0,96.0,
02161400,-1.0,91.0,
02161430,1.0,80.0,
02161500,1.0,69.0,
02162100,-1.0,76.0,
02162130,1.0,84.0,
02162200,0.0,86.0,
02162230,2.0,78.0,
02162300,0.0,72.0,
02162330,1.0,,
02170900,,94.0,
02170930,,101.0,
02171000,,108.0,
02171030,,113.0,
02171100,,110.0,
02171130,,109.0,
02171330,,111.0,
02171400,,112.0,
02171430,,111.0,
02171500,,113.0,
02180900,2.0,,
02180930,0.0,,
02181000,1.0,,
02181030,-1.0,,
02181100,1.0,,
02181130,2.0,,
02181330,1.0,,
02181400,0.0,,
02181430,1.0,,
02181500,4.0,,
02190900,2.0,,
02190930,3.0,,
02191000,6.0,,
02191030,7.0,,
02191100,11.0,,
02191130,17.0,,
02191330,16.0,,
02191400,17.0,,
02191430,18.0,,
02191500,22.0,,
02200900,,115.0,
02200930,,138.0,
02201000,,144.0,
02201030,,136.0,
02201100,,139.0,
02201130,,135.0,
02201330,,137.0,
02201400,,141.0,
02201430,,134.0,
02201500,,142.0,
02202100,,110.0,
02202130,,115.0,
02202200,,115.0,
02202230,,115.0,
02202300,,115.0,
02210900,,148.0,
02210930,,151.0,
02211000,,151.0,
02211030,,151.0,
02211100,,147.0,
02211130,,146.0,
02211330,,149.0,
02211400,,143.0,
02211430,,143.0,
02211500,,141.0,
02212100,,142.0,
02212130,,140.0,
02212200,,140.0,
02212230,,142.0,
02212300,,147.0,
02220000,16.0,,
02220030,20.0,,
02220100,19.0,,
02220900,33.0,137.0,
02220930,30.0,139.0,
02221000,29.0,140.0,
02221030,31.0,143.0,
02221100,34.0,141.0,
02221130,32.0,135.0,
02221330,33.0,140.0,
02221400,34.0,124.0,
02221430,33.0,119.0,
02221500,40.0,126.0,
02222100,20.0,138.0,
02222130,19.0,143.0,
02222200,20.0,138.0,
02222230,20.0,140.0,
02222300,14.0,138.0,
02222330,18.0,,
02230000,32.0,,
02230030,32.0,,
02230100,32.0,,
02230900,30.0,120.0,
02230930,27.0,116.0,
02231000,22.0,118.0,
02231030,23.0,120.0,
02231100,23.0,123.0,
02231130,19.0,119.0,
02231330,19.0,113.0,
02231400,21.0,100.0,
02231430,15.0,102.0,
02231500,16.0,116.0,
02232100,35.0,121.0,
02232130,36.0,131.0,
02232200,33.0,128.0,
02232230,36.0,129.0,
02232300,36.0,118.0,
02232330,34.0,,
02240000,27.0,,
02240030,25.0,,
02240100,23.0,,
02240900,25.0,89.0,
02240930,26.0,96.0,
02241000,24.0,99.0,
02241030,26.0,94.0,
02241100,27.0,93.0,
02241130,29.0,105.0,
02241330,29.0,106.0,
02241400,27.0,111.0,
